Month,BSC,Province,District,Cluster,Site Name,latitude,longitude,Home Op Customer Count,Comp A Customer Count,Comp B Customer Count,Comp C Customer Count,Comp D Customer Count,Total Customer Count,Home Op Market Share,Comp A Market Share,Comp B Market Share,Comp C Market Share,Comp D Market Share,Market Share
October,Masvingo,Masvingo,Gutu,Gutu,Floradale,-19.527222,30.760278,452,90,26,2,0,570,79.3,15.79,4.56,0.35,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Floradale,-19.52722,30.76028,3836,580,150,27,1,4594,83.5,12.63,3.27,0.59,0.02,3
October,Masvingo,Masvingo,Gutu,Gutu,Gutu,-19.64706,31.16294,16056,2590,647,120,1,19414,82.7,13.34,3.33,0.62,0.01,3
October,Masvingo,Masvingo,Gutu,Gutu,Gutu Highway,-19.5184,31.03942,2996,389,92,16,0,3493,85.77,11.14,2.63,0.46,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Gutu Highway,-19.518397,31.039417,155,11,7,0,0,173,89.6,6.36,4.05,0,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Gutu Mission ,-19.63685,31.21803,3843,702,152,26,0,4723,81.37,14.86,3.22,0.55,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Gutu Mission ,-19.6368,31.218,1418,245,51,11,0,1725,82.2,14.2,2.96,0.64,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Mukaro Mission,-19.7326,31.1688,3366,469,242,19,0,4096,82.18,11.45,5.91,0.46,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Mutero,-19.64961,31.43902,4186,1125,144,28,0,5483,76.35,20.52,2.63,0.51,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Mutero,-19.649606,31.439023,557,129,11,4,0,701,79.46,18.4,1.57,0.57,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Nerupiri,-19.90522,31.04139,4348,515,129,32,0,5024,86.54,10.25,2.57,0.64,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Nerupiri,-19.9052,31.0414,1250,164,33,11,0,1458,85.73,11.25,2.26,0.75,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Rufaro Mission,-19.59666,30.82546,166,24,7,0,0,197,84.26,12.18,3.55,0,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Rufaro Mission,-19.596658,30.825455,100,21,7,0,0,128,78.13,16.41,5.47,0,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Serima,-19.519343,30.880218,710,76,23,6,0,815,87.12,9.33,2.82,0.74,0,3
October,Masvingo,Masvingo,Gutu,Gutu,Serima,-19.51934,30.88022,1706,164,41,10,0,1921,88.81,8.54,2.13,0.52,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Bangala Hill,-20.64142,31.16794,852,118,22,6,0,998,85.37,11.82,2.2,0.6,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Buka BC,-20.208044,30.711922,861,116,33,6,0,1016,84.74,11.42,3.25,0.59,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Chisase,-20.870306,31.093889,1034,100,42,2,0,1178,87.78,8.49,3.57,0.17,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,GZU Mashava Admin Block,-20.01366,30.5089,451,73,22,3,0,549,82.15,13.3,4.01,0.55,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,GZU Mashava Water Tanks,-20.02394,30.50808,1428,318,86,19,1,1852,77.11,17.17,4.64,1.03,0.05,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Glenlivet,-20.13901,31.09915,1809,213,39,12,0,2073,87.26,10.27,1.88,0.58,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Great Zimbabwe University,-20.10442,30.86323,802,202,30,16,0,1050,76.38,19.24,2.86,1.52,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Hawkdale Farm,-20.043528,30.629333,70,8,3,3,0,84,83.33,9.52,3.57,3.57,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,King Mine,-20.09382,30.54536,691,140,29,13,0,873,79.15,16.04,3.32,1.49,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Mapanzure,-20.41974,30.8852,709,75,23,2,0,809,87.64,9.27,2.84,0.25,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Mashava,-20.04222,30.47117,1183,212,72,29,2,1498,78.97,14.15,4.81,1.94,0.13,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Mbungo,-20.018366,31.286058,140,30,4,2,0,176,79.55,17.05,2.27,1.14,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Morgenster Teachers College,-20.30728,30.92336,1098,182,68,25,0,1373,79.97,13.26,4.95,1.82,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Mushagashe,-19.81645,30.73313,604,106,29,7,0,746,80.97,14.21,3.89,0.94,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Nemanwa,-20.26911,30.91095,944,167,52,17,0,1180,80,14.15,4.41,1.44,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Panyanda Lodge,-20.151417,30.783139,41,7,0,2,0,50,82,14,0,4,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Paroy,-20.050444,31.226167,332,58,14,5,0,409,81.17,14.18,3.42,1.22,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Revuli,-20.231111,30.836944,500,61,28,1,0,590,84.75,10.34,4.75,0.17,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Shonganiso,-20.426667,31.084694,740,67,19,3,1,830,89.16,8.07,2.29,0.36,0.12,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Sviba Mountain ,-20.26454,30.98084,391,56,13,2,0,462,84.63,12.12,2.81,0.43,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo,Zimuto,-19.795837,30.87282,449,72,9,0,0,530,84.72,13.58,1.7,0,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Majange,-20.1007,30.82255,2478,533,145,100,1,3257,76.08,16.36,4.45,3.07,0.03,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Masvingo BSC,-20.06158,30.80918,1253,240,54,48,1,1596,78.51,15.04,3.38,3.01,0.06,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Masvingo Caravan Park,-20.06625,30.83895,1186,264,67,45,0,1562,75.93,16.9,4.29,2.88,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Masvingo Industries,-20.06929,30.82607,625,123,32,30,0,810,77.16,15.19,3.95,3.7,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Masvingo Rhodene,-20.06011,30.82262,2135,421,115,125,2,2798,76.3,15.05,4.11,4.47,0.07,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Masvingo Rhodene 2,-20.04556,30.81935,1066,262,52,72,1,1453,73.37,18.03,3.58,4.96,0.07,2
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Masvingo Runyararo,-20.08655,30.7982,2984,488,155,48,1,3676,81.18,13.28,4.22,1.31,0.03,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Masvingo Zimre,-20.07522,30.83205,1563,278,74,39,1,1955,79.95,14.22,3.79,1.99,0.05,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Mucheke,-20.07795,30.81399,1858,271,103,34,0,2266,81.99,11.96,4.55,1.5,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Mucheke F,-20.09994,30.81061,1733,366,102,44,0,2245,77.19,16.3,4.54,1.96,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Mucheke Musika,-20.07752,30.81917,1359,187,69,18,0,1633,83.22,11.45,4.23,1.1,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Pangolin,-20.09094,30.81876,1207,240,66,30,0,1543,78.22,15.55,4.28,1.94,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Rujeko,-20.08361,30.84037,2879,640,157,58,1,3735,77.08,17.14,4.2,1.55,0.03,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Rujeko A,-20.08806,30.83515,1160,284,77,26,0,1547,74.98,18.36,4.98,1.68,0,2
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Sisk,-20.09095,30.8108,1030,151,57,12,0,1250,82.4,12.08,4.56,0.96,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Sisk 2,-20.08553,30.80917,2619,430,139,47,2,3237,80.91,13.28,4.29,1.45,0.06,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Yeukai,-20.09377,30.8092,2879,508,165,82,0,3634,79.22,13.98,4.54,2.26,0,3
October,Masvingo,Masvingo,Masvingo,Masvingo Urban,Zimbabwe Court,-20.07126,30.83053,1037,208,62,42,0,1349,76.87,15.42,4.6,3.11,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Bangala Hill,-20.64142,31.16794,3643,433,88,34,0,4198,86.78,10.31,2.1,0.81,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Bondolfi,-20.2816,30.7496,1673,283,90,15,0,2061,81.17,13.73,4.37,0.73,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Bondolfi,-20.28159,30.7496,2892,386,126,21,1,3426,84.41,11.27,3.68,0.61,0.03,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Buka BC,-20.20804,30.71192,2335,326,112,15,0,2788,83.75,11.69,4.02,0.54,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Chisase,-20.87031,31.09389,9671,903,223,17,0,10814,89.43,8.35,2.06,0.16,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,GZU Mashava Admin Block,-20.01366,30.5089,535,108,21,3,0,667,80.21,16.19,3.15,0.45,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,GZU Mashava Water Tanks,-20.02394,30.50808,2270,377,125,19,1,2792,81.3,13.5,4.48,0.68,0.04,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Glenlivet,-20.13901,31.09915,5337,783,141,36,1,6298,84.74,12.43,2.24,0.57,0.02,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Gokomere,-19.9707,30.7861,1039,188,38,18,0,1283,80.98,14.65,2.96,1.4,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Gokomere,-19.97067,30.78614,2884,441,106,24,0,3455,83.47,12.76,3.07,0.69,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Great Zimbabwe Hotel IBS,-20.265,30.9232,59,29,3,8,1,100,59,29,3,8,1,1
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Great Zimbabwe University,-20.10442,30.86323,619,132,27,21,0,799,77.47,16.52,3.38,2.63,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Hawkdale Farm,-20.04353,30.62933,504,116,31,5,0,656,76.83,17.68,4.73,0.76,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,King Mine,-20.09382,30.54536,1541,268,45,10,0,1864,82.67,14.38,2.41,0.54,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Mapanzure,-20.41974,30.8852,2659,241,72,13,0,2985,89.08,8.07,2.41,0.44,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Mashava,-20.04222,30.47117,3801,734,246,26,0,4807,79.07,15.27,5.12,0.54,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Mbungo,-20.01837,31.28606,2133,401,112,31,1,2678,79.65,14.97,4.18,1.16,0.04,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Morgenster Teachers College,-20.30728,30.92336,3161,293,111,19,0,3584,88.2,8.18,3.1,0.53,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Muchakata,-20.42764,30.96128,5376,445,146,22,1,5990,89.75,7.43,2.44,0.37,0.02,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Muchakata,-20.4276,30.9613,1193,100,53,8,1,1355,88.04,7.38,3.91,0.59,0.07,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Mushagashe,-19.81645,30.73313,2429,386,102,24,0,2941,82.59,13.12,3.47,0.82,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Nemanwa,-20.26911,30.91095,2467,292,86,47,0,2892,85.3,10.1,2.97,1.63,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Panyanda Lodge,-20.15142,30.78314,310,33,14,4,0,361,85.87,9.14,3.88,1.11,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Paroy,-20.05044,31.22617,1808,227,58,8,0,2101,86.05,10.8,2.76,0.38,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Renco Mine,-20.6171,31.1731,1560,217,28,9,0,1814,86,11.96,1.54,0.5,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Renco Mine,-20.61708,31.17308,6195,995,95,20,0,7305,84.8,13.62,1.3,0.27,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Revuli,-20.23111,30.83694,3995,525,175,26,0,4721,84.62,11.12,3.71,0.55,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Revuli,-20.2311,30.8369,725,84,32,9,0,850,85.29,9.88,3.76,1.06,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Shonganiso,-20.42667,31.08469,4084,415,76,14,0,4589,89,9.04,1.66,0.31,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Sosera,-20.0261,31.3572,575,103,28,3,0,709,81.1,14.53,3.95,0.42,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Sosera,-20.02608,31.35722,6774,1313,386,19,1,8493,79.76,15.46,4.54,0.22,0.01,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Sviba Mountain ,-20.26454,30.98084,3763,372,92,25,1,4253,88.48,8.75,2.16,0.59,0.02,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo,Zimuto,-19.79584,30.87282,2661,404,92,12,0,3169,83.97,12.75,2.9,0.38,0,3
October,Masvingo,Masvingo,Masvingo Rural,Masvingo Rural,Nyikavanhu,-20.878228,31.224865,3688,790,97,12,0,4587,80.4,17.22,2.11,0.26,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Majange,-20.1007,30.82255,7292,1240,299,132,1,8964,81.35,13.83,3.34,1.47,0.01,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Majange,-20.100632,30.822597,793,219,42,26,0,1080,73.43,20.28,3.89,2.41,0,2
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo BSC,-20.06158,30.80918,1387,199,51,38,0,1675,82.81,11.88,3.04,2.27,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Caravan Park,-20.06625,30.83895,3091,743,134,128,0,4096,75.46,18.14,3.27,3.13,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Caravan Park,-20.064677,30.838515,148,46,8,20,0,222,66.67,20.72,3.6,9.01,0,1
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo EDGARS Micro,-20.07214,30.834017,150,26,13,6,0,195,76.92,13.33,6.67,3.08,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo EDGARS Micro,-20.07214,30.83402,82,15,4,2,0,103,79.61,14.56,3.88,1.94,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Industries,-20.069666,30.826432,24,11,1,0,0,36,66.67,30.56,2.78,0,0,1
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Industries,-20.06929,30.82607,824,149,34,29,0,1036,79.54,14.38,3.28,2.8,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Kubatana Centre Micro,-20.07379,30.83395,399,89,15,14,0,517,77.18,17.21,2.9,2.71,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Kubatana Centre Micro,-20.073789,30.833951,192,43,8,10,0,253,75.89,17,3.16,3.95,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Morningside,-20.125041,30.841679,194,30,2,4,0,230,84.35,13.04,0.87,1.74,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Morningside,-20.11684,30.84129,390,47,14,7,0,458,85.15,10.26,3.06,1.53,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Rhodene,-20.06011,30.82262,2414,497,118,91,1,3121,77.35,15.92,3.78,2.92,0.03,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Rhodene,-20.060092,30.822636,340,78,15,18,5,456,74.56,17.11,3.29,3.95,1.1,2
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Rhodene 2,-20.045923,30.819804,434,115,16,40,0,605,71.74,19.01,2.64,6.61,0,2
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Rhodene 2,-20.04556,30.81935,1787,339,74,83,0,2283,78.27,14.85,3.24,3.64,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Runyararo,-20.08655,30.7982,6687,953,278,56,1,7975,83.85,11.95,3.49,0.7,0.01,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Runyararo,-20.086478,30.798265,927,206,85,22,0,1240,74.76,16.61,6.85,1.77,0,2
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Zimre,-20.07522,30.83205,6103,969,298,181,2,7553,80.8,12.83,3.95,2.4,0.03,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Masvingo Zimre,-20.074965,30.832043,318,83,22,6,0,429,74.13,19.35,5.13,1.4,0,2
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Mucheke,-20.07795,30.81399,2997,364,119,31,0,3511,85.36,10.37,3.39,0.88,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Mucheke F,-20.09994,30.81061,4027,668,193,63,0,4951,81.34,13.49,3.9,1.27,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Mucheke Musika,-20.07752,30.81917,2621,338,108,28,0,3095,84.68,10.92,3.49,0.9,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Pangolin,-20.09094,30.81876,2459,440,127,53,0,3079,79.86,14.29,4.12,1.72,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Rujeko,-20.08361,30.84037,9003,1887,434,192,0,11516,78.18,16.39,3.77,1.67,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Rujeko,-20.083602,30.840292,802,219,56,13,1,1091,73.51,20.07,5.13,1.19,0.09,2
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Rujeko A,-20.08806,30.83515,1730,374,82,17,1,2204,78.49,16.97,3.72,0.77,0.05,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Sisk,-20.09095,30.8108,2339,383,110,38,0,2870,81.5,13.34,3.83,1.32,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Sisk 2,-20.08553,30.80917,4202,598,214,69,1,5084,82.65,11.76,4.21,1.36,0.02,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Yeukai,-20.09377,30.8092,783,150,27,12,2,974,80.39,15.4,2.77,1.23,0.21,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Yeukai,-20.093732,30.809272,598,139,38,21,0,796,75.13,17.46,4.77,2.64,0,3
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Zimbabwe Court,-20.071486,30.832507,129,33,6,7,0,175,73.71,18.86,3.43,4,0,2
October,Masvingo,Masvingo,Masvingo Urban,Masvingo Urban,Zimbabwe Court,-20.07126,30.83053,1672,283,69,135,2,2161,77.37,13.1,3.19,6.25,0.09,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Alko,-21.57578,30.60092,504,142,22,2,1,671,75.11,21.16,3.28,0.3,0.15,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Alko,-21.575778,30.600917,23,8,4,0,0,35,65.71,22.86,11.43,0,0,1
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Maranda,-21.156083,30.323806,960,91,14,3,0,1068,89.89,8.52,1.31,0.28,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Maranda,-21.15608,30.32381,8301,1094,98,22,2,9517,87.22,11.5,1.03,0.23,0.02,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Matibhi,-20.76126,30.49275,2267,566,32,8,0,2873,78.91,19.7,1.11,0.28,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Matibhi,-20.761258,30.49275,598,111,8,4,0,721,82.94,15.4,1.11,0.55,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Mbizi,-21.393951,31.019265,102,3,2,0,0,107,95.33,2.8,1.87,0,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Mbizi,-21.39395,31.01927,7367,455,76,15,0,7913,93.1,5.75,0.96,0.19,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Mwenezana,-21.3668,30.62225,3620,436,72,17,0,4145,87.33,10.52,1.74,0.41,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Mwenezana,-21.366798,30.622245,669,93,13,1,0,776,86.21,11.98,1.68,0.13,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Mwenezi,-21.420972,30.727139,701,97,41,6,0,845,82.96,11.48,4.85,0.71,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Mwenezi,-21.42097,30.72714,1441,159,57,14,0,1671,86.24,9.52,3.41,0.84,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Negari,-20.864472,30.687889,1030,100,30,1,0,1161,88.72,8.61,2.58,0.09,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Negari,-20.86447,30.68789,2732,239,66,8,0,3045,89.72,7.85,2.17,0.26,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Neshuro,-20.9474,30.628,1431,167,23,13,0,1634,87.58,10.22,1.41,0.8,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Neshuro,-20.94739,30.62803,3930,437,62,22,0,4451,88.29,9.82,1.39,0.49,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Nuanetsi Ranch,-21.50317,30.79383,244,26,10,3,0,283,86.22,9.19,3.53,1.06,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Rutenga,-21.175083,30.748778,298,33,6,0,0,337,88.43,9.79,1.78,0,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Rutenga,-21.17508,30.74878,1094,117,21,1,0,1233,88.73,9.49,1.7,0.08,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Rutenga BC,-21.23124,30.72902,5708,801,264,47,0,6820,83.7,11.74,3.87,0.69,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Rutenga BC,-21.23124,30.729021,2870,490,145,32,0,3537,81.14,13.85,4.1,0.9,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Rutenga ZBC,-21.25339,30.7375,2152,320,35,3,0,2510,85.74,12.75,1.39,0.12,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Rutenga ZBC,-21.253389,30.7375,248,39,6,0,0,293,84.64,13.31,2.05,0,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Sarahuru,-20.99392,30.57706,5369,421,54,12,0,5856,91.68,7.19,0.92,0.2,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Sarahuru,-20.993917,30.577056,795,47,9,8,0,859,92.55,5.47,1.05,0.93,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Vilivili,-20.977592,30.770669,569,48,36,1,0,654,87,7.34,5.5,0.15,0,3
October,Masvingo,Masvingo,Mwenezi,Mwenezi,Vilivili,-20.97759,30.77067,2747,238,98,9,0,3092,88.84,7.7,3.17,0.29,0,3
October,Masvingo,Masvingo,Triangle,Chiredzi,Triangle Hospital,-21.04035,31.45657,1424,191,34,26,0,1675,85.01,11.4,2.03,1.55,0,3
October,Masvingo,Masvingo,Zaka,Zaka,Chivamba,-20.6121,31.4159,2582,320,40,15,0,2957,87.32,10.82,1.35,0.51,0,3
October,Masvingo,Masvingo,Zaka,Zaka,Chivamba,-20.61208,31.41589,16419,2288,147,53,0,18907,86.84,12.1,0.78,0.28,0,3
October,Masvingo,Masvingo,Zaka,Zaka,Jerera,-20.40056,31.45028,11070,1329,211,52,1,12663,87.42,10.5,1.67,0.41,0.01,3
October,Masvingo,Masvingo,Zaka,Zaka,Jerera 2,-20.408344,31.447548,7971,918,134,45,0,9068,87.9,10.12,1.48,0.5,0,3
October,Masvingo,Masvingo,Zaka,Zaka,Ndanga,-20.17289,31.31289,6878,826,138,38,1,7881,87.27,10.48,1.75,0.48,0.01,3
October,Masvingo,Masvingo,Zaka,Zaka,Ndanga,-20.172889,31.312889,156,22,1,2,0,181,86.19,12.15,0.55,1.1,0,3
October,Masvingo,Masvingo,Zaka,Zaka,Nyakunhuhwa,-20.295164,31.151189,616,57,10,4,0,687,89.67,8.3,1.46,0.58,0,3
October,Masvingo,Masvingo,Zaka,Zaka,Nyakunhuhwa,-20.29516,31.15119,5128,523,73,25,0,5749,89.2,9.1,1.27,0.43,0,3
October,Masvingo,Masvingo,Zaka,Zaka,Zaka,-20.3365,31.44869,8310,1111,201,38,0,9660,86.02,11.5,2.08,0.39,0,3
October,Matebeleland,Bulawayo,Bubi,Bulawayo_2,Jungle Trenance,-20.09477,28.57302,419,166,41,16,0,642,65.26,25.86,6.39,2.49,0,1
October,Matebeleland,Bulawayo,Bulawayo,Bulawayo Burnside,Bulawayo Trade Fair,-20.170112,28.589661,150,38,12,19,0,219,68.49,17.35,5.48,8.68,0,1
October,Matebeleland,Bulawayo,Bulawayo,Bulawayo Burnside,Bulawayo Trade Fair,-20.1698,28.58899,322,113,21,35,1,492,65.45,22.97,4.27,7.11,0.2,1
October,Matebeleland,Bulawayo,Bulawayo,Bulawayo Burnside,Burnside,-20.21944,28.59321,930,324,74,63,2,1393,66.76,23.26,5.31,4.52,0.14,1
October,Matebeleland,Bulawayo,Bulawayo,Bulawayo Burnside,Burnside,-20.219418,28.59318,948,298,47,185,8,1486,63.8,20.05,3.16,12.45,0.54,1
October,Matebeleland,Bulawayo,Bulawayo,Bulawayo Burnside,Fairspire,-20.17296,28.58583,1128,402,90,135,1,1756,64.24,22.89,5.13,7.69,0.06,1
October,Matebeleland,Bulawayo,Bulawayo,Bulawayo Burnside,Famona,-20.16607,28.58561,399,117,31,37,0,584,68.32,20.03,5.31,6.34,0,1
October,Matebeleland,Bulawayo,Bulawayo,Bulawayo Burnside,Fourwinds,-20.216444,28.579034,1791,588,130,254,2,2765,64.77,21.27,4.7,9.19,0.07,1
October,Matebeleland,Bulawayo,Bulawayo,Bulawayo Burnside,Fourwinds,-20.21533,28.57903,1032,325,66,55,2,1480,69.73,21.96,4.46,3.72,0.14,1
October,Matebeleland,Bulawayo,Bulawayo,Bulawayo Burnside,Hillcrest,-20.185744,28.588107,1421,405,91,215,3,2135,66.56,18.97,4.26,10.07,0.14,1
October,Matebeleland,Bulawayo,Bulawayo,Bulawayo Burnside,Hillcrest,-20.18566,28.58817,593,210,55,49,0,907,65.38,23.15,6.06,5.4,0,1
